result_fact_id,student_key,course_key,academic_period_key,assessment_key,grade_key,assessment_score,final_mark,source_system
1356,59,1,1,8,5,,19.0,
1357,61,1,1,8,1,60.0,83.0,
1358,129,1,1,8,5,,24.0,
1359,74,1,1,8,4,70.0,54.0,
1360,28,1,1,8,5,,2.0,
1361,112,1,1,9,4,100.0,52.0,
1362,135,1,1,9,5,,38.0,
1363,102,1,1,9,5,,2.0,
1364,7,1,1,9,22,45.0,46.0,
1365,111,1,1,9,22,,45.0,
1366,160,1,1,9,5,,5.0,
1367,62,1,1,9,22,60.0,48.0,
1368,57,1,1,9,22,,47.0,
1369,33,1,1,9,22,100.0,49.0,
1370,154,1,1,9,5,,1.0,
1371,148,1,1,9,5,,24.0,
1372,147,1,1,9,5,,25.0,
1373,41,1,1,9,5,50.0,15.0,
1374,49,1,1,9,5,,26.0,
1375,110,1,1,9,5,40.0,22.0,
1376,5,1,1,9,1,100.0,86.0,
1377,106,1,1,9,5,60.0,33.0,
1378,83,1,1,9,5,75.0,30.0,
1379,15,1,1,9,4,100.0,59.0,
1380,23,1,1,9,1,95.0,83.0,
1381,87,1,1,9,7,100.0,41.0,
1382,78,1,1,9,5,100.0,39.0,
1383,77,1,1,9,4,,50.0,
1384,155,1,1,9,5,,0.0,
1385,17,1,1,9,5,,5.0,
1386,8,1,1,9,22,70.0,46.0,
1387,152,1,1,9,5,,11.0,
1388,38,1,1,9,22,70.0,45.0,
1389,142,1,1,9,2,75.0,71.0,
1390,121,1,1,9,5,,25.0,
1391,136,1,1,9,4,65.0,56.0,
1392,151,1,1,9,5,100.0,10.0,
1393,100,1,1,9,5,,10.0,
1394,164,1,1,9,5,,0.0,
1395,43,1,1,9,7,100.0,43.0,
1396,137,1,1,9,5,100.0,37.0,
1397,128,1,1,9,5,85.0,30.0,
1398,40,1,1,9,5,100.0,34.0,
1399,93,1,1,9,5,0.0,33.0,
1400,25,1,1,9,7,100.0,40.0,
1401,169,1,1,9,5,,0.0,
1402,52,1,1,9,3,90.0,62.0,
1403,95,1,1,9,9,35.0,,
1404,56,1,1,9,3,70.0,60.0,
1405,89,1,1,9,5,,9.0,
1406,91,1,1,9,2,90.0,72.0,
1407,26,1,1,9,5,70.0,18.0,
1408,75,1,1,9,4,90.0,55.0,
1409,53,1,1,9,5,,37.0,
1410,156,1,1,9,7,85.0,42.0,
1411,145,1,1,9,5,,17.0,
1412,153,1,1,9,5,60.0,26.0,
1413,127,1,1,9,5,,23.0,
1414,55,1,1,9,5,,22.0,
1415,63,1,1,9,22,80.0,46.0,
1416,80,1,1,9,3,65.0,67.0,
1417,48,1,1,9,22,25.0,48.0,
1418,166,1,1,9,5,,0.0,
1419,103,1,1,9,2,100.0,74.0,
1420,149,1,1,9,3,100.0,60.0,
1421,146,1,1,9,5,,22.0,
1422,122,1,1,9,3,100.0,64.0,
1423,90,1,1,9,2,80.0,73.0,
1424,105,1,1,9,5,,36.0,
1425,11,1,1,9,5,20.0,33.0,
1426,73,1,1,9,5,,11.0,
1427,34,1,1,9,7,30.0,44.0,
1428,131,1,1,9,1,80.0,82.0,
1429,18,1,1,9,5,,0.0,
1430,39,1,1,9,2,65.0,70.0,
1431,27,1,1,9,5,,24.0,
1432,133,1,1,9,5,,10.0,
1433,67,1,1,9,2,100.0,70.0,
1434,13,1,1,9,2,100.0,76.0,
1435,114,1,1,9,3,90.0,68.0,
1436,3,1,1,9,9,35.0,,
1437,29,1,1,9,4,,59.0,
1438,97,1,1,9,7,70.0,44.0,
1439,60,1,1,9,3,80.0,65.0,
1440,82,1,1,9,2,100.0,73.0,
1441,167,1,1,9,5,,0.0,
1442,68,1,1,9,7,50.0,44.0,
1443,58,1,1,9,5,,20.0,
1444,126,1,1,9,4,80.0,53.0,
1445,6,1,1,9,9,100.0,,
1446,20,1,1,9,5,,34.0,
1447,85,1,1,9,5,100.0,21.0,
1448,54,1,1,9,7,100.0,41.0,
1449,108,1,1,9,4,,57.0,
1450,143,1,1,9,5,,13.0,
1451,30,1,1,9,5,,17.0,
1452,170,1,1,9,5,,0.0,
1453,19,1,1,9,1,100.0,83.0,
1454,71,1,1,9,5,5.0,30.0,
1455,119,1,1,9,4,50.0,50.0,
1456,42,1,1,9,3,,62.0,
1457,117,1,1,9,1,100.0,82.0,
1458,76,1,1,9,4,70.0,53.0,
1459,24,1,1,9,7,,40.0,
1460,72,1,1,9,3,60.0,66.0,
1461,66,1,1,9,22,90.0,46.0,
1462,124,1,1,9,2,85.0,72.0,
1463,125,1,1,9,2,85.0,75.0,
1464,81,1,1,9,5,50.0,25.0,
1465,162,1,1,9,5,,7.0,
1466,99,1,1,9,3,90.0,60.0,
1467,65,1,1,9,4,95.0,58.0,
1468,163,1,1,9,5,,11.0,
1469,107,1,1,9,4,55.0,53.0,
1470,134,1,1,9,5,,27.0,
1471,2,1,1,9,7,100.0,41.0,
1472,139,1,1,9,5,0.0,33.0,
1473,123,1,1,9,5,50.0,18.0,
1474,36,1,1,9,4,50.0,56.0,
1475,118,1,1,9,3,50.0,64.0,
1476,70,1,1,9,1,90.0,85.0,
1477,144,1,1,9,4,,58.0,
1478,104,1,1,9,2,95.0,72.0,
1479,159,1,1,9,5,,5.0,
1480,10,1,1,9,5,,32.0,
1481,50,1,1,9,3,30.0,60.0,
1482,101,1,1,9,5,90.0,38.0,
1483,84,1,1,9,4,90.0,52.0,
1484,9,1,1,9,2,0.0,75.0,
1485,22,1,1,9,1,90.0,83.0,
1486,109,1,1,9,3,,66.0,
1487,141,1,1,9,22,,48.0,
1488,88,1,1,9,3,,62.0,
1489,116,1,1,9,5,,23.0,
1490,150,1,1,9,3,,69.0,
1491,32,1,1,9,2,100.0,75.0,
1492,161,1,1,9,5,,3.0,
1493,35,1,1,9,22,90.0,48.0,
1494,94,1,1,9,4,,51.0,
1495,113,1,1,9,5,10.0,24.0,
1496,96,1,1,9,5,100.0,25.0,
1497,47,1,1,9,7,95.0,43.0,
1498,44,1,1,9,3,90.0,60.0,
1499,98,1,1,9,5,,28.0,
1500,21,1,1,9,4,,50.0,
1501,51,1,1,9,1,80.0,82.0,
1502,86,1,1,9,5,,30.0,
1503,45,1,1,9,2,100.0,71.0,
1504,158,1,1,9,5,,3.0,
1505,130,1,1,9,5,,25.0,
1506,157,1,1,9,5,,5.0,
1507,37,1,1,9,4,75.0,54.0,
1508,69,1,1,9,4,60.0,58.0,
1509,92,1,1,9,7,,40.0,
1510,120,1,1,9,3,85.0,61.0,
1511,165,1,1,9,5,,3.0,
1512,132,1,1,9,3,60.0,63.0,
1513,12,1,1,9,2,80.0,75.0,
1514,115,1,1,9,4,50.0,58.0,
1515,79,1,1,9,3,50.0,63.0,
1516,138,1,1,9,7,90.0,42.0,
1517,46,1,1,9,22,85.0,46.0,
1518,16,1,1,9,4,50.0,51.0,
1519,64,1,1,9,5,,23.0,
1520,168,1,1,9,5,,2.0,
1521,4,1,1,9,22,100.0,49.0,
1522,14,1,1,9,4,95.0,50.0,
1523,31,1,1,9,2,90.0,72.0,
1524,140,1,1,9,5,,0.0,
1525,171,1,1,9,5,,0.0,
1526,59,1,1,9,5,,19.0,
1527,61,1,1,9,1,90.0,83.0,
1528,129,1,1,9,5,,24.0,
1529,74,1,1,9,4,85.0,54.0,
1530,28,1,1,9,5,,2.0,
1531,112,1,1,10,4,90.0,52.0,
1532,135,1,1,10,5,90.0,38.0,
1533,102,1,1,10,5,,2.0,
1534,7,1,1,10,22,65.0,46.0,
1535,111,1,1,10,22,90.0,45.0,
1536,160,1,1,10,5,0.0,5.0,
1537,62,1,1,10,22,60.0,48.0,
1538,57,1,1,10,22,,47.0,
1539,33,1,1,10,22,100.0,49.0,
1540,154,1,1,10,5,,1.0,
1541,148,1,1,10,5,,24.0,
1542,147,1,1,10,5,,25.0,
1543,41,1,1,10,5,,15.0,
1544,49,1,1,10,5,,26.0,
1545,110,1,1,10,5,,22.0,
1546,5,1,1,10,1,100.0,86.0,
1547,106,1,1,10,5,60.0,33.0,
1548,83,1,1,10,5,95.0,30.0,
1549,15,1,1,10,4,100.0,59.0,
1550,23,1,1,10,1,90.0,83.0,
1551,87,1,1,10,7,0.0,41.0,
1552,78,1,1,10,5,80.0,39.0,
1553,77,1,1,10,4,,50.0,
1554,155,1,1,10,5,,0.0,
1555,17,1,1,10,5,,5.0,
1556,8,1,1,10,22,0.0,46.0,
1557,152,1,1,10,5,,11.0,
1558,38,1,1,10,22,45.0,45.0,
1559,142,1,1,10,2,90.0,71.0,
1560,121,1,1,10,5,,25.0,
1561,136,1,1,10,4,80.0,56.0,
1562,151,1,1,10,5,100.0,10.0,
1563,100,1,1,10,5,,10.0,
1564,164,1,1,10,5,,0.0,
1565,43,1,1,10,7,100.0,43.0,
1566,137,1,1,10,5,100.0,37.0,
1567,128,1,1,10,5,,30.0,
1568,40,1,1,10,5,60.0,34.0,
1569,93,1,1,10,5,,33.0,
1570,25,1,1,10,7,60.0,40.0,
1571,169,1,1,10,5,0.0,0.0,
1572,52,1,1,10,3,50.0,62.0,
1573,95,1,1,10,9,0.0,,
1574,56,1,1,10,3,0.0,60.0,
1575,89,1,1,10,5,,9.0,
1576,91,1,1,10,2,95.0,72.0,
1577,26,1,1,10,5,40.0,18.0,
1578,75,1,1,10,4,,55.0,
1579,53,1,1,10,5,,37.0,
1580,156,1,1,10,7,80.0,42.0,
1581,145,1,1,10,5,,17.0,
1582,153,1,1,10,5,,26.0,
1583,127,1,1,10,5,,23.0,
1584,55,1,1,10,5,0.0,22.0,
1585,63,1,1,10,22,,46.0,
1586,80,1,1,10,3,100.0,67.0,
1587,48,1,1,10,22,40.0,48.0,
1588,166,1,1,10,5,,0.0,
1589,103,1,1,10,2,100.0,74.0,
1590,149,1,1,10,3,,60.0,
1591,146,1,1,10,5,,22.0,
1592,122,1,1,10,3,,64.0,
1593,90,1,1,10,2,80.0,73.0,
1594,105,1,1,10,5,,36.0,
1595,11,1,1,10,5,100.0,33.0,
1596,73,1,1,10,5,90.0,11.0,
1597,34,1,1,10,7,,44.0,
1598,131,1,1,10,1,85.0,82.0,
1599,18,1,1,10,5,0.0,0.0,
1600,39,1,1,10,2,80.0,70.0,
1601,27,1,1,10,5,,24.0,
1602,133,1,1,10,5,,10.0,
1603,67,1,1,10,2,90.0,70.0,
1604,13,1,1,10,2,100.0,76.0,
1605,114,1,1,10,3,90.0,68.0,
1606,3,1,1,10,9,,,
1607,29,1,1,10,4,100.0,59.0,
1608,97,1,1,10,7,,44.0,
1609,60,1,1,10,3,95.0,65.0,
1610,82,1,1,10,2,70.0,73.0,
1611,167,1,1,10,5,,0.0,
1612,68,1,1,10,7,100.0,44.0,
1613,58,1,1,10,5,10.0,20.0,
1614,126,1,1,10,4,0.0,53.0,
1615,6,1,1,10,9,100.0,,
1616,20,1,1,10,5,,34.0,
1617,85,1,1,10,5,100.0,21.0,
1618,54,1,1,10,7,,41.0,
1619,108,1,1,10,4,0.0,57.0,
1620,143,1,1,10,5,,13.0,
1621,30,1,1,10,5,,17.0,
1622,170,1,1,10,5,,0.0,
1623,19,1,1,10,1,100.0,83.0,
1624,71,1,1,10,5,0.0,30.0,
1625,119,1,1,10,4,50.0,50.0,
1626,42,1,1,10,3,100.0,62.0,
1627,117,1,1,10,1,100.0,82.0,
1628,76,1,1,10,4,40.0,53.0,
1629,24,1,1,10,7,,40.0,
1630,72,1,1,10,3,100.0,66.0,
1631,66,1,1,10,22,55.0,46.0,
1632,124,1,1,10,2,95.0,72.0,
1633,125,1,1,10,2,95.0,75.0,
1634,81,1,1,10,5,75.0,25.0,
1635,162,1,1,10,5,0.0,7.0,
1636,99,1,1,10,3,50.0,60.0,
1637,65,1,1,10,4,90.0,58.0,
1638,163,1,1,10,5,,11.0,
1639,107,1,1,10,4,,53.0,
1640,134,1,1,10,5,65.0,27.0,
1641,2,1,1,10,7,0.0,41.0,
1642,139,1,1,10,5,,33.0,
1643,123,1,1,10,5,,18.0,
1644,36,1,1,10,4,50.0,56.0,
1645,118,1,1,10,3,100.0,64.0,
1646,70,1,1,10,1,100.0,85.0,
1647,144,1,1,10,4,75.0,58.0,
1648,104,1,1,10,2,80.0,72.0,
1649,159,1,1,10,5,,5.0,
1650,10,1,1,10,5,80.0,32.0,
1651,50,1,1,10,3,20.0,60.0,
1652,101,1,1,10,5,60.0,38.0,
1653,84,1,1,10,4,100.0,52.0,
1654,9,1,1,10,2,40.0,75.0,
1655,22,1,1,10,1,95.0,83.0,
1656,109,1,1,10,3,85.0,66.0,
1657,141,1,1,10,22,30.0,48.0,
1658,88,1,1,10,3,,62.0,
1659,116,1,1,10,5,0.0,23.0,
1660,150,1,1,10,3,100.0,69.0,
1661,32,1,1,10,2,90.0,75.0,
1662,161,1,1,10,5,,3.0,
1663,35,1,1,10,22,95.0,48.0,
1664,94,1,1,10,4,40.0,51.0,
1665,113,1,1,10,5,0.0,24.0,
1666,96,1,1,10,5,100.0,25.0,
1667,47,1,1,10,7,90.0,43.0,
1668,44,1,1,10,3,,60.0,
1669,98,1,1,10,5,,28.0,
1670,21,1,1,10,4,,50.0,
1671,51,1,1,10,1,100.0,82.0,
1672,86,1,1,10,5,,30.0,
1673,45,1,1,10,2,90.0,71.0,
1674,158,1,1,10,5,,3.0,
1675,130,1,1,10,5,,25.0,
1676,157,1,1,10,5,,5.0,
1677,37,1,1,10,4,80.0,54.0,
1678,69,1,1,10,4,85.0,58.0,
1679,92,1,1,10,7,100.0,40.0,
1680,120,1,1,10,3,100.0,61.0,
1681,165,1,1,10,5,,3.0,
1682,132,1,1,10,3,,63.0,
1683,12,1,1,10,2,85.0,75.0,
1684,115,1,1,10,4,,58.0,
1685,79,1,1,10,3,,63.0,
1686,138,1,1,10,7,35.0,42.0,
1687,46,1,1,10,22,85.0,46.0,
1688,16,1,1,10,4,0.0,51.0,
1689,64,1,1,10,5,,23.0,
1690,168,1,1,10,5,,2.0,
1691,4,1,1,10,22,100.0,49.0,
1692,14,1,1,10,4,85.0,50.0,
1693,31,1,1,10,2,80.0,72.0,
1694,140,1,1,10,5,,0.0,
1695,171,1,1,10,5,0.0,0.0,
1696,59,1,1,10,5,,19.0,
1697,61,1,1,10,1,100.0,83.0,
1698,129,1,1,10,5,,24.0,
1699,74,1,1,10,4,80.0,54.0,
1700,28,1,1,10,5,,2.0,
1701,112,1,1,11,4,62.5,52.0,
1702,135,1,1,11,5,84.0,38.0,
1703,102,1,1,11,5,7.0,2.0,
1704,7,1,1,11,22,55.0,46.0,
1705,111,1,1,11,22,72.5,45.0,
1706,160,1,1,11,5,0.0,5.0,
1707,62,1,1,11,22,74.0,48.0,
1708,57,1,1,11,22,10.0,47.0,
1709,33,1,1,11,22,89.0,49.0,
1710,154,1,1,11,5,5.0,1.0,
1711,148,1,1,11,5,31.0,24.0,
1712,147,1,1,11,5,41.0,25.0,
1713,41,1,1,11,5,27.0,15.0,
1714,49,1,1,11,5,29.0,26.0,
1715,110,1,1,11,5,27.0,22.0,
1716,5,1,1,11,1,84.0,86.0,
1717,106,1,1,11,5,47.0,33.0,
1718,83,1,1,11,5,74.0,30.0,
1719,15,1,1,11,4,93.0,59.0,
1720,23,1,1,11,1,92.5,83.0,
1721,87,1,1,11,7,57.5,41.0,
1722,78,1,1,11,5,67.5,39.0,
1723,77,1,1,11,4,38.0,50.0,
1724,155,1,1,11,5,0.0,0.0,
1725,17,1,1,11,5,22.0,5.0,
1726,8,1,1,11,22,49.0,46.0,
1727,152,1,1,11,5,2.0,11.0,
1728,38,1,1,11,22,60.5,45.0,
1729,142,1,1,11,2,82.0,71.0,
1730,121,1,1,11,5,18.5,25.0,
1731,136,1,1,11,4,65.5,56.0,
1732,151,1,1,11,5,49.0,10.0,
1733,100,1,1,11,5,29.5,10.0,
1734,164,1,1,11,5,0.0,0.0,
1735,43,1,1,11,7,78.0,43.0,
1736,137,1,1,11,5,88.5,37.0,
1737,128,1,1,11,5,51.0,30.0,
1738,40,1,1,11,5,66.5,34.0,
1739,93,1,1,11,5,28.5,33.0,
1740,25,1,1,11,7,82.0,40.0,
1741,169,1,1,11,5,0.0,0.0,
1742,52,1,1,11,3,74.5,62.0,
1743,95,1,1,11,9,30.0,,
1744,56,1,1,11,3,75.5,60.0,
1745,89,1,1,11,5,0.0,9.0,
1746,91,1,1,11,2,83.0,72.0,
1747,26,1,1,11,5,35.0,18.0,
1748,75,1,1,11,4,72.5,55.0,
1749,53,1,1,11,5,46.0,37.0,
1750,156,1,1,11,7,82.5,42.0,
1751,145,1,1,11,5,31.0,17.0,
1752,153,1,1,11,5,39.0,26.0,
1753,127,1,1,11,5,29.5,23.0,
1754,55,1,1,11,5,23.5,22.0,
1755,63,1,1,11,22,74.0,46.0,
1756,80,1,1,11,3,82.0,67.0,
1757,48,1,1,11,22,71.0,48.0,
1758,166,1,1,11,5,2.0,0.0,
1759,103,1,1,11,2,98.5,74.0,
1760,149,1,1,11,3,88.5,60.0,
1761,146,1,1,11,5,14.5,22.0,
1762,122,1,1,11,3,88.5,64.0,
1763,90,1,1,11,2,90.5,73.0,
1764,105,1,1,11,5,49.5,36.0,
1765,11,1,1,11,5,83.0,33.0,
1766,73,1,1,11,5,46.0,11.0,
1767,34,1,1,11,7,62.5,44.0,
1768,131,1,1,11,1,87.5,82.0,
1769,18,1,1,11,5,0.0,0.0,
1770,39,1,1,11,2,88.0,70.0,
1771,27,1,1,11,5,45.0,24.0,
1772,133,1,1,11,5,5.0,10.0,
1773,67,1,1,11,2,91.0,70.0,
1774,13,1,1,11,2,100.0,76.0,
1775,114,1,1,11,3,82.0,68.0,
1776,3,1,1,11,9,52.0,,
1777,29,1,1,11,4,75.5,59.0,
1778,97,1,1,11,7,55.5,44.0,
1779,60,1,1,11,3,91.4,65.0,
1780,82,1,1,11,2,91.5,73.0,
1781,167,1,1,11,5,0.0,0.0,
1782,68,1,1,11,7,81.0,44.0,
1783,58,1,1,11,5,9.0,20.0,
1784,126,1,1,11,4,63.5,53.0,
1785,6,1,1,11,9,90.5,,
1786,20,1,1,11,5,22.0,34.0,
1787,85,1,1,11,5,89.5,21.0,
1788,54,1,1,11,7,66.0,41.0,
1789,108,1,1,11,4,50.5,57.0,
1790,143,1,1,11,5,14.0,13.0,
1791,30,1,1,11,5,21.0,17.0,
1792,170,1,1,11,5,0.0,0.0,
1793,19,1,1,11,1,93.5,83.0,
1794,71,1,1,11,5,43.0,30.0,
1795,119,1,1,11,4,73.5,50.0,
1796,42,1,1,11,3,73.5,62.0,
1797,117,1,1,11,1,100.0,82.0,
1798,76,1,1,11,4,68.5,53.0,
1799,24,1,1,11,7,38.5,40.0,
1800,72,1,1,11,3,71.0,66.0,
1801,66,1,1,11,22,71.5,46.0,
1802,124,1,1,11,2,84.0,72.0,
1803,125,1,1,11,2,90.0,75.0,
1804,81,1,1,11,5,35.0,25.0,
1805,162,1,1,11,5,32.5,7.0,
1806,99,1,1,11,3,66.5,60.0,
1807,65,1,1,11,4,86.9,58.0,
1808,163,1,1,11,5,55.0,11.0,
1809,107,1,1,11,4,61.0,53.0,
1810,134,1,1,11,5,40.0,27.0,
1811,2,1,1,11,7,83.5,41.0,
1812,139,1,1,11,5,31.0,33.0,
1813,123,1,1,11,5,19.5,18.0,
1814,36,1,1,11,4,65.0,56.0,
1815,118,1,1,11,3,76.0,64.0,
1816,70,1,1,11,1,97.0,85.0,
1817,144,1,1,11,4,41.0,58.0,
1818,104,1,1,11,2,91.0,72.0,
1819,159,1,1,11,5,15.0,5.0,
1820,10,1,1,11,5,36.5,32.0,
1821,50,1,1,11,3,30.0,60.0,
1822,101,1,1,11,5,78.0,38.0,
1823,84,1,1,11,4,88.0,52.0,
1824,9,1,1,11,2,67.0,75.0,
1825,22,1,1,11,1,97.5,83.0,
1826,109,1,1,11,3,43.5,66.0,
1827,141,1,1,11,22,46.5,48.0,
1828,88,1,1,11,3,30.0,62.0,
1829,116,1,1,11,5,0.0,23.0,
1830,150,1,1,11,3,88.5,69.0,
1831,32,1,1,11,2,85.5,75.0,
1832,161,1,1,11,5,11.0,3.0,
1833,35,1,1,11,22,88.9,48.0,
1834,94,1,1,11,4,60.0,51.0,
1835,113,1,1,11,5,18.0,24.0,
1836,96,1,1,11,5,85.0,25.0,
1837,47,1,1,11,7,84.0,43.0,
1838,44,1,1,11,3,73.0,60.0,
1839,98,1,1,11,5,12.0,28.0,
1840,21,1,1,11,4,26.5,50.0,
1841,51,1,1,11,1,77.5,82.0,
1842,86,1,1,11,5,39.0,30.0,
1843,45,1,1,11,2,90.0,71.0,
1844,158,1,1,11,5,0.0,3.0,
1845,130,1,1,11,5,23.0,25.0,
1846,157,1,1,11,5,14.5,5.0,
1847,37,1,1,11,4,69.0,54.0,
1848,69,1,1,11,4,74.5,58.0,
1849,92,1,1,11,7,43.5,40.0,
1850,120,1,1,11,3,86.0,61.0,
1851,165,1,1,11,5,15.0,3.0,
1852,132,1,1,11,3,68.0,63.0,
1853,12,1,1,11,2,82.5,75.0,
1854,115,1,1,11,4,70.0,58.0,
1855,79,1,1,11,3,69.0,63.0,
1856,138,1,1,11,7,60.0,42.0,
1857,46,1,1,11,22,75.5,46.0,
1858,16,1,1,11,4,76.0,51.0,
1859,64,1,1,11,5,22.0,23.0,
1860,168,1,1,11,5,8.5,2.0,
1861,4,1,1,11,22,88.5,49.0,
1862,14,1,1,11,4,90.5,50.0,
1863,31,1,1,11,2,93.7,72.0,
1864,140,1,1,11,5,2.0,0.0,
1865,171,1,1,11,5,0.0,0.0,
1866,59,1,1,11,5,29.0,19.0,
1867,61,1,1,11,1,93.0,83.0,
1868,129,1,1,11,5,40.0,24.0,
1869,74,1,1,11,4,78.5,54.0,
1870,28,1,1,11,5,9.5,2.0,
1871,112,1,1,12,4,76,52.0,
1872,135,1,1,12,5,37,38.0,
1873,102,1,1,12,5,3,2.0,
1874,7,1,1,12,22,31,46.0,
1875,111,1,1,12,22,69,45.0,
1876,160,1,1,12,5,50,5.0,
1877,62,1,1,12,22,64,48.0,
1878,57,1,1,12,22,55,47.0,
1879,33,1,1,12,22,81,49.0,
1880,154,1,1,12,5,1,1.0,
1881,148,1,1,12,5,36,24.0,
1882,147,1,1,12,5,88,25.0,
1883,41,1,1,12,5,,15.0,
1884,49,1,1,12,5,61,26.0,
1885,110,1,1,12,5,49,22.0,
1886,5,1,1,12,1,90,86.0,
1887,106,1,1,12,5,50,33.0,
1888,83,1,1,12,5,58,30.0,
1889,15,1,1,12,4,73,59.0,
1890,23,1,1,12,1,55.5,83.0,
1891,87,1,1,12,7,42,41.0,
1892,78,1,1,12,5,92.5,39.0,
1893,77,1,1,12,4,54,50.0,
1894,155,1,1,12,5,,0.0,
1895,17,1,1,12,5,4.5,5.0,
1896,8,1,1,12,22,94,46.0,
1897,152,1,1,12,5,29,11.0,
1898,38,1,1,12,22,92,45.0,
1899,142,1,1,12,2,79,71.0,
1900,121,1,1,12,5,61,25.0,
1901,136,1,1,12,4,68,56.0,
1902,151,1,1,12,5,,10.0,
1903,100,1,1,12,5,43.5,10.0,
1904,164,1,1,12,5,,0.0,
1905,43,1,1,12,7,61,43.0,
1906,137,1,1,12,5,54.5,37.0,
1907,128,1,1,12,5,58,30.0,
1908,40,1,1,12,5,52,34.0,
1909,93,1,1,12,5,29.5,33.0,
1910,25,1,1,12,7,83,40.0,
1911,169,1,1,12,5,,0.0,
1912,52,1,1,12,3,55,62.0,
1913,95,1,1,12,9,86,,
1914,56,1,1,12,3,90,60.0,
1915,89,1,1,12,5,18,9.0,
1916,91,1,1,12,2,95,72.0,
1917,26,1,1,12,5,36,18.0,
1918,75,1,1,12,4,74,55.0,
1919,53,1,1,12,5,69.5,37.0,
1920,156,1,1,12,7,94,42.0,
1921,145,1,1,12,5,65,17.0,
1922,153,1,1,12,5,65,26.0,
1923,127,1,1,12,5,52,23.0,
1924,55,1,1,12,5,75,22.0,
1925,63,1,1,12,22,84,46.0,
1926,80,1,1,12,3,83,67.0,
1927,48,1,1,12,22,100,48.0,
1928,166,1,1,12,5,,0.0,
1929,103,1,1,12,2,40,74.0,
1930,149,1,1,12,3,66,60.0,
1931,146,1,1,12,5,75,22.0,
1932,122,1,1,12,3,83,64.0,
1933,90,1,1,12,2,79,73.0,
1934,105,1,1,12,5,55,36.0,
1935,11,1,1,12,5,83,33.0,
1936,73,1,1,12,5,14,11.0,
1937,34,1,1,12,7,73.5,44.0,
1938,131,1,1,12,1,99,82.0,
1939,18,1,1,12,5,,0.0,
1940,39,1,1,12,2,69,70.0,
1941,27,1,1,12,5,42,24.0,
1942,133,1,1,12,5,30,10.0,
1943,67,1,1,12,2,86,70.0,
1944,13,1,1,12,2,100,76.0,
1945,114,1,1,12,3,64.5,68.0,
1946,3,1,1,12,9,62.5,,
1947,29,1,1,12,4,58,59.0,
1948,97,1,1,12,7,100,44.0,
1949,60,1,1,12,3,95,65.0,
1950,82,1,1,12,2,99,73.0,
1951,167,1,1,12,5,,0.0,
1952,68,1,1,12,7,79,44.0,
1953,58,1,1,12,5,55,20.0,
1954,126,1,1,12,4,89,53.0,
1955,6,1,1,12,9,54,,
1956,20,1,1,12,5,29.5,34.0,
1957,85,1,1,12,5,31,21.0,
1958,54,1,1,12,7,48,41.0,
1959,108,1,1,12,4,55.5,57.0,
1960,143,1,1,12,5,81,13.0,
1961,30,1,1,12,5,66.5,17.0,
1962,170,1,1,12,5,0,0.0,
1963,19,1,1,12,1,95,83.0,
1964,71,1,1,12,5,80,30.0,
1965,119,1,1,12,4,41,50.0,
1966,42,1,1,12,3,84,62.0,
1967,117,1,1,12,1,50,82.0,
1968,76,1,1,12,4,60,53.0,
1969,24,1,1,12,7,88,40.0,
1970,72,1,1,12,3,83,66.0,
1971,66,1,1,12,22,91,46.0,
1972,124,1,1,12,2,69,72.0,
1973,125,1,1,12,2,72,75.0,
1974,81,1,1,12,5,28,25.0,
1975,162,1,1,12,5,0,7.0,
1976,99,1,1,12,3,75,60.0,
1977,65,1,1,12,4,58,58.0,
1978,163,1,1,12,5,,11.0,
1979,107,1,1,12,4,66,53.0,
1980,134,1,1,12,5,44,27.0,
1981,2,1,1,12,7,25,41.0,
1982,139,1,1,12,5,61,33.0,
1983,123,1,1,12,5,,18.0,
1984,36,1,1,12,4,85,56.0,
1985,118,1,1,12,3,83,64.0,
1986,70,1,1,12,1,97,85.0,
1987,144,1,1,12,4,,58.0,
1988,104,1,1,12,2,92,72.0,
1989,159,1,1,12,5,21,5.0,
1990,10,1,1,12,5,45,32.0,
1991,50,1,1,12,3,84,60.0,
1992,101,1,1,12,5,43,38.0,
1993,84,1,1,12,4,69,52.0,
1994,9,1,1,12,2,88,75.0,
1995,22,1,1,12,1,100,83.0,
1996,109,1,1,12,3,55,66.0,
1997,141,1,1,12,22,87.5,48.0,
1998,88,1,1,12,3,83,62.0,
1999,116,1,1,12,5,78,23.0,
2000,150,1,1,12,3,49,69.0,
2001,32,1,1,12,2,59,75.0,
2002,161,1,1,12,5,,3.0,
2003,35,1,1,12,22,78,48.0,
2004,94,1,1,12,4,29.5,51.0,
2005,113,1,1,12,5,75,24.0,
2006,96,1,1,12,5,44,25.0,
2007,47,1,1,12,7,88,43.0,
2008,44,1,1,12,3,76,60.0,
2009,98,1,1,12,5,66,28.0,
2010,21,1,1,12,4,63.5,50.0,
2011,51,1,1,12,1,90,82.0,
2012,86,1,1,12,5,64,30.0,
2013,45,1,1,12,2,94,71.0,
2014,158,1,1,12,5,33,3.0,
2015,130,1,1,12,5,75,25.0,
2016,157,1,1,12,5,16,5.0,
2017,37,1,1,12,4,80,54.0,
2018,69,1,1,12,4,80,58.0,
2019,92,1,1,12,7,82.5,40.0,
2020,120,1,1,12,3,64,61.0,
2021,165,1,1,12,5,,3.0,
2022,132,1,1,12,3,88,63.0,
